id,invoice_id,supplier_id,supplier_name,category,amount,currency,po_number,date,amount_variance,duplicate_score,supplier_risk,po_match_confidence,tax_regulatory_compliance,commodity_volatility,historical_pattern,environmental_risk,events,commodity,provenance
INV-2026-02949,INV-2026-02949,SUP-008,Gridline Utilities,services,24916.96,USD,PO-2026-012949,2026-02-02,0.1771,0.2635,0.2746,0.8222,0.918,0.1174,0.9046,0.4205,[],facilities services,synthetic_demo
INV-2026-02950,INV-2026-02950,SUP-007,Boreal Equipment Maintenance,mro,15719.76,USD,PO-2026-012950,2026-02-03,0.2473,0.0786,0.3085,0.7765,0.944,0.4951,0.8657,0.2717,[],lab consumables,synthetic_demo
INV-2026-02951,INV-2026-02951,SUP-005,Yangtze Raw Materials,direct_materials,25043.55,USD,PO-2026-012951,2026-02-04,0.2083,0.1651,0.6193,0.7721,0.8907,0.5391,0.8102,0.2962,[],aluminum billet,synthetic_demo
INV-2026-02952,INV-2026-02952,SUP-009,Rhine-Stahl Metals,direct_materials,55312.98,USD,PO-2026-012952,2026-02-05,0.1148,0.3794,0.6166,0.8481,0.878,0.5695,0.8273,0.3876,[],aluminum billet,synthetic_demo
INV-2026-02953,INV-2026-02953,SUP-004,Novatek IT Services,services,20717.49,USD,PO-2026-012953,2026-02-06,0.1823,0.1028,0.2314,0.8169,0.9136,0.4872,0.7936,0.2588,[],cloud capacity,synthetic_demo
INV-2026-02954,INV-2026-02954,SUP-006,Meridian Office Services,services,2124.77,USD,PO-2026-012954,2026-02-07,0.2061,0.4495,0.1579,0.8508,0.8584,0.4445,0.7409,0.2154,[],cloud capacity,synthetic_demo
INV-2026-02955,INV-2026-02955,SUP-005,Yangtze Raw Materials,direct_materials,54217.34,USD,PO-2026-012955,2026-02-08,0.2614,0.1473,0.5036,0.9248,0.911,0.7329,0.818,0.2316,"[{""type"":""commodity_spike"",""severity"":""medium"",""description"":""Relevant commodity index moved sharply above its normal band.""}]",industrial chemicals,synthetic_demo
INV-2026-02956,INV-2026-02956,SUP-010,Helix Lab Supplies,indirect,6230.1,USD,PO-2026-012956,2026-02-09,0.3186,0.0637,0.2855,0.8499,0.9367,0.4587,0.611,0.33,[],safety consumables,synthetic_demo
INV-2026-02957,INV-2026-02957,SUP-001,Aster Industrial Chemicals,direct_materials,12442.51,USD,PO-2026-012957,2026-02-10,0.1164,0.1446,0.5064,0.864,0.8236,0.568,0.798,0.3825,[],aluminum billet,synthetic_demo
INV-2026-02958,INV-2026-02958,SUP-003,Northstar Packaging,direct_materials,2760.09,USD,PO-2026-012958,2026-02-11,0.2475,0.1572,0.4474,0.7943,0.9408,0.6464,0.7886,0.5453,[],industrial chemicals,synthetic_demo
INV-2026-02959,INV-2026-02959,SUP-008,Gridline Utilities,indirect,22714.27,USD,PO-2026-012959,2026-02-12,0.2357,0.2372,0.247,0.7429,0.8549,0.3281,0.7663,0.2261,[],safety consumables,synthetic_demo
INV-2026-02960,INV-2026-02960,SUP-009,Rhine-Stahl Metals,direct_materials,39155.97,USD,PO-2026-012960,2026-02-13,0.2905,0.0332,0.5439,0.8022,0.9325,0.5779,0.7911,0.4076,[],steel coil,synthetic_demo
INV-2026-02961,INV-2026-02961,SUP-008,Gridline Utilities,services,24345.04,USD,PO-2026-012961,2026-02-14,0.0911,0.2567,0.245,0.854,0.9338,0.454,0.9027,0.3385,[],cloud capacity,synthetic_demo
INV-2026-02962,INV-2026-02962,SUP-004,Novatek IT Services,services,45816.84,USD,PO-2026-012962,2026-02-15,0.244,0.2013,0.3004,0.732,0.9481,0.2971,0.8393,0.1471,[],cloud capacity,synthetic_demo
INV-2026-02963,INV-2026-02963,SUP-006,Meridian Office Services,services,1477.6,USD,PO-2026-012963,2026-02-16,0.3643,0.0618,0.1602,0.7151,0.9657,0.5666,0.8064,0.2473,[],managed services,synthetic_demo
INV-2026-02964,INV-2026-02964,SUP-009,Rhine-Stahl Metals,direct_materials,35139.13,USD,PO-2026-012964,2026-02-17,0.1972,0.1748,0.5391,0.8752,0.8593,0.629,0.654,0.322,[],aluminum billet,synthetic_demo
INV-2026-02965,INV-2026-02965,SUP-001,Aster Industrial Chemicals,direct_materials,8576.94,USD,PO-2026-012965,2026-02-18,0.2713,0.08,0.6976,0.7658,0.9042,0.8426,0.8174,0.4989,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""},{""type"":""commodity_spike"",""severity"":""high"",""description"":""Relevant commodity index moved sharply above its normal band.""}]",industrial chemicals,synthetic_demo
INV-2026-02966,INV-2026-02966,SUP-002,Pacifica Logistics,logistics,12786.64,USD,PO-2026-012966,2026-02-19,0.3182,0.0729,0.4039,0.8949,0.9303,0.4787,0.8898,0.3441,[],truckload freight,synthetic_demo
INV-2026-02967,INV-2026-02967,SUP-008,Gridline Utilities,indirect,19155.48,USD,PO-2026-012967,2026-02-20,0.2831,0.2852,0.3567,0.8389,0.9135,0.4761,0.7715,0.2483,[],packaging,synthetic_demo
INV-2026-02968,INV-2026-02968,SUP-004,Novatek IT Services,services,32659.05,USD,PO-2026-012968,2026-02-21,0.4008,0.2537,0.2656,0.8958,0.9425,0.5128,0.6831,0.3377,[],consulting hours,synthetic_demo
INV-2026-02969,INV-2026-02969,SUP-006,Meridian Office Services,services,1219.66,USD,PO-2026-012969,2026-02-22,0.1085,0.2495,0.1924,0.8404,0.9469,0.4359,0.7122,0.4169,[],managed services,synthetic_demo
INV-2026-02970,INV-2026-02970,SUP-006,Meridian Office Services,indirect,1285.72,USD,PO-2026-012970,2026-02-23,0.3759,0.2854,0.3846,0.8137,0.9652,0.5534,0.7309,0.2339,[],packaging,synthetic_demo
INV-2026-02971,INV-2026-02971,SUP-007,Boreal Equipment Maintenance,mro,8181.41,USD,PO-2026-012971,2026-02-24,0.1432,0.3045,0.2846,0.9014,0.8207,0.3482,0.7495,0.2873,[],maintenance kits,synthetic_demo
INV-2026-02972,INV-2026-02972,SUP-002,Pacifica Logistics,logistics,11532.14,USD,PO-2026-012972,2026-02-25,0.1818,0.105,0.5535,0.8125,0.9202,0.3364,0.7295,0.3165,[],truckload freight,synthetic_demo
INV-2026-02973,INV-2026-02973,SUP-008,Gridline Utilities,services,17755.93,USD,PO-2026-012973,2026-02-26,0.3219,0.1797,0.345,0.8926,0.8798,0.3147,0.8663,0.2299,[],managed services,synthetic_demo
INV-2026-02974,INV-2026-02974,SUP-004,Novatek IT Services,services,25226.98,USD,PO-2026-012974,2026-02-27,0.3454,0.1183,0.16,0.8416,0.9269,0.3627,0.8047,0.3376,[],consulting hours,synthetic_demo
INV-2026-02975,INV-2026-02975,SUP-006,Meridian Office Services,services,1385.83,USD,PO-2026-012975,2026-02-28,0.2977,0.19,0.2641,0.7661,0.9342,0.2346,0.817,0.3152,[],managed services,synthetic_demo
INV-2026-02976,INV-2026-02976,SUP-009,Rhine-Stahl Metals,direct_materials,40285.73,USD,PO-2026-012976,2026-03-01,0.1538,0.0535,0.5121,0.871,0.9327,0.5025,0.8167,0.346,[],steel coil,synthetic_demo
INV-2026-02977,INV-2026-02977,SUP-001,Aster Industrial Chemicals,direct_materials,27567.68,USD,PO-2026-012977,2026-03-02,0.2077,0.1386,0.6106,0.836,0.8698,0.5367,0.7567,0.2566,[],industrial chemicals,synthetic_demo
INV-2026-02978,INV-2026-02978,SUP-003,Northstar Packaging,direct_materials,1643.09,USD,PO-2026-012978,2026-03-03,0.2479,0.2059,0.2697,0.8303,0.8383,0.5292,0.5589,0.4593,[],industrial chemicals,synthetic_demo
INV-2026-02979,INV-2026-02979,SUP-005,Yangtze Raw Materials,direct_materials,77738.37,USD,PO-2026-012979,2026-03-04,0.2439,0.231,0.6928,0.8905,0.8889,0.4653,0.8092,0.2294,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",resin,synthetic_demo
INV-2026-02980,INV-2026-02980,SUP-004,Novatek IT Services,services,17867.83,USD,PO-2026-012980,2026-03-05,0.2592,0.2256,0.1979,0.8862,0.8912,0.1949,0.8061,0.1654,[],managed services,synthetic_demo
INV-2026-02981,INV-2026-02981,SUP-002,Pacifica Logistics,logistics,7671.95,USD,PO-2026-012981,2026-03-06,0.0771,0.2371,0.34,0.9022,0.8844,0.4885,0.8008,0.355,[],fuel surcharge,synthetic_demo
INV-2026-02982,INV-2026-02982,SUP-006,Meridian Office Services,indirect,2167.21,USD,PO-2026-012982,2026-03-07,0.2004,0.2177,0.327,0.8207,0.8837,0.3732,0.8553,0.3097,[],safety consumables,synthetic_demo
INV-2026-02983,INV-2026-02983,SUP-008,Gridline Utilities,indirect,31348.68,USD,PO-2026-012983,2026-03-08,0.0957,0.1838,0.4407,0.786,0.7448,0.2615,0.7423,0.3805,"[{""type"":""compliance_flag"",""severity"":""medium"",""description"":""Tax, regulatory, or documentation evidence requires review.""}]",safety consumables,synthetic_demo
INV-2026-02984,INV-2026-02984,SUP-010,Helix Lab Supplies,indirect,8877.93,USD,PO-2026-012984,2026-03-09,0.378,0.3812,0.3224,0.9017,0.9435,0.311,0.8461,0.5505,[],packaging,synthetic_demo
INV-2026-02985,INV-2026-02985,SUP-001,Aster Industrial Chemicals,direct_materials,17379.09,USD,PO-2026-012985,2026-03-10,0.3258,0.0858,0.5824,0.9084,0.9269,0.4987,0.7095,0.4253,[],industrial chemicals,synthetic_demo
INV-2026-02986,INV-2026-02986,SUP-003,Northstar Packaging,direct_materials,3170.91,USD,PO-2026-012986,2026-03-11,0.2194,0.1313,0.2482,0.9022,0.8041,0.5546,0.7867,0.3441,[],resin,synthetic_demo
INV-2026-02987,INV-2026-02987,SUP-008,Gridline Utilities,indirect,10282.45,USD,PO-2026-012987,2026-03-12,0.1461,0.1272,0.3986,0.7584,0.9377,0.4874,0.756,0.3182,[],packaging,synthetic_demo
INV-2026-02988,INV-2026-02988,SUP-009,Rhine-Stahl Metals,direct_materials,27092.27,USD,PO-2026-012988,2026-03-13,0.0986,0.1999,0.613,0.7749,0.8955,0.5897,0.7709,0.3474,[],resin,synthetic_demo
INV-2026-02989,INV-2026-02989,SUP-001,Aster Industrial Chemicals,direct_materials,10478.43,USD,PO-2026-012989,2026-03-14,0.1278,0.134,0.488,0.8806,0.9595,0.3482,0.6555,0.4532,[],steel coil,synthetic_demo
INV-2026-02990,INV-2026-02990,SUP-009,Rhine-Stahl Metals,mro,19400.17,USD,PO-2026-012990,2026-03-15,0.222,0.1276,0.3876,0.8498,0.9087,0.2031,0.7398,0.4416,[],replacement parts,synthetic_demo
INV-2026-02991,INV-2026-02991,SUP-008,Gridline Utilities,indirect,39018.47,USD,PO-2026-012991,2026-03-16,0.0806,0.2856,0.3621,0.7379,0.9686,0.471,0.8419,0.2039,[],packaging,synthetic_demo
INV-2026-02992,INV-2026-02992,SUP-002,Pacifica Logistics,logistics,6800.19,USD,PO-2026-012992,2026-03-17,0.2149,0.1742,0.407,0.8886,0.8651,0.4656,0.6677,0.3652,[],ocean freight,synthetic_demo
INV-2026-02993,INV-2026-02993,SUP-003,Northstar Packaging,indirect,3123.13,USD,PO-2026-012993,2026-03-18,0.1303,0.1431,0.4783,0.8915,0.8987,0.2664,0.7392,0.3157,[],safety consumables,synthetic_demo
INV-2026-02994,INV-2026-02994,SUP-008,Gridline Utilities,services,17870.1,USD,PO-2026-012994,2026-03-19,0.2542,0.2556,0.283,0.8302,0.8564,0.2657,0.7893,0.3234,[],managed services,synthetic_demo
INV-2026-02995,INV-2026-02995,SUP-007,Boreal Equipment Maintenance,mro,16956.16,USD,PO-2026-012995,2026-03-20,0.1705,0.1964,0.3314,0.9132,0.8467,0.351,0.8468,0.3532,[],bearings,synthetic_demo
INV-2026-02996,INV-2026-02996,SUP-009,Rhine-Stahl Metals,direct_materials,31855.37,USD,PO-2026-012996,2026-03-21,0.2762,0.3329,0.613,0.9104,0.9533,0.4746,0.7052,0.384,[],industrial chemicals,synthetic_demo
INV-2026-02997,INV-2026-02997,SUP-002,Pacifica Logistics,logistics,9672.29,USD,PO-2026-012997,2026-03-22,0.154,0.1688,0.4748,0.9272,0.9133,0.5176,0.4927,0.2194,[],fuel surcharge,synthetic_demo
INV-2026-02998,INV-2026-02998,SUP-003,Northstar Packaging,direct_materials,5980.05,USD,PO-2026-012998,2026-03-23,0.148,0.0716,0.3639,0.8638,0.9155,0.6165,0.8375,0.2654,[],industrial chemicals,synthetic_demo
INV-2026-02999,INV-2026-02999,SUP-005,Yangtze Raw Materials,direct_materials,41613.98,USD,PO-2026-012999,2026-03-24,0.1537,0.1624,0.499,0.9346,0.9301,0.5569,0.7075,0.2852,[],resin,synthetic_demo
INV-2026-03000,INV-2026-03000,SUP-002,Pacifica Logistics,logistics,8007.1,USD,PO-2026-013000,2026-03-25,0.1138,0.1094,0.4761,0.9373,0.9144,0.6137,0.8201,0.3559,[],fuel surcharge,synthetic_demo
INV-2026-03001,INV-2026-03001,SUP-002,Pacifica Logistics,logistics,7122.76,USD,PO-2026-013001,2026-03-26,0.114,0.1517,0.4734,0.8565,0.8631,0.614,0.8366,0.4308,[],ocean freight,synthetic_demo
INV-2026-03002,INV-2026-03002,SUP-003,Northstar Packaging,direct_materials,4933.55,USD,PO-2026-013002,2026-03-27,0.1982,0.0846,0.2109,0.7151,0.9487,0.5039,0.7449,0.3493,[],industrial chemicals,synthetic_demo
INV-2026-03003,INV-2026-03003,SUP-008,Gridline Utilities,indirect,19548.47,USD,PO-2026-013003,2026-03-28,0.2593,0.2178,0.3954,0.7148,0.7563,0.4247,0.8106,0.3325,"[{""type"":""compliance_flag"",""severity"":""high"",""description"":""Tax, regulatory, or documentation evidence requires review.""}]",packaging,synthetic_demo
INV-2026-03004,INV-2026-03004,SUP-004,Novatek IT Services,services,26517.92,USD,PO-2026-013004,2026-03-29,0.2521,0.2635,0.4365,0.8519,0.8809,0.44,0.8214,0.1359,[],cloud capacity,synthetic_demo
INV-2026-03005,INV-2026-03005,SUP-009,Rhine-Stahl Metals,mro,77850.67,USD,PO-2026-013005,2026-03-30,0.3214,0.2617,0.6251,0.7679,0.8957,0.4699,0.8434,0.4446,[],maintenance kits,synthetic_demo
INV-2026-03006,INV-2026-03006,SUP-003,Northstar Packaging,direct_materials,7246.16,USD,PO-2026-013006,2026-03-31,0.2015,0.2039,0.4086,0.9221,0.9389,0.6391,0.8094,0.2145,[],industrial chemicals,synthetic_demo
INV-2026-03007,INV-2026-03007,SUP-008,Gridline Utilities,indirect,34324.21,USD,PO-2026-013007,2026-04-01,0.2643,0.0984,0.221,0.8519,0.9303,0.5969,0.7593,0.2731,[],safety consumables,synthetic_demo
INV-2026-03008,INV-2026-03008,SUP-002,Pacifica Logistics,logistics,9077.24,USD,PO-2026-013008,2026-04-02,0.2837,0.0866,0.473,0.8223,0.9138,0.384,0.7961,0.4109,[],pallets,synthetic_demo
INV-2026-03009,INV-2026-03009,SUP-003,Northstar Packaging,indirect,2842.48,USD,PO-2026-013009,2026-04-03,0.1527,0.1187,0.2871,0.7757,0.9424,0.3751,0.738,0.4222,[],utilities,synthetic_demo
INV-2026-03010,INV-2026-03010,SUP-003,Northstar Packaging,direct_materials,7201.01,USD,PO-2026-013010,2026-04-04,0.1253,0.1942,0.2018,0.7434,0.9197,0.7172,0.8039,0.3195,[],aluminum billet,synthetic_demo
INV-2026-03011,INV-2026-03011,SUP-008,Gridline Utilities,indirect,48062.84,USD,PO-2026-013011,2026-04-05,0.3808,0.2517,0.2563,0.6999,0.9534,0.3111,0.7971,0.2771,[],office supplies,synthetic_demo
INV-2026-03012,INV-2026-03012,SUP-010,Helix Lab Supplies,mro,11591.81,USD,PO-2026-013012,2026-04-06,0.4409,0.0861,0.3615,0.7,0.9118,0.5215,0.6691,0.2206,[],maintenance kits,synthetic_demo
INV-2026-03013,INV-2026-03013,SUP-004,Novatek IT Services,services,21966.52,USD,PO-2026-013013,2026-04-07,0.3087,0.0722,0.1874,0.8839,0.9124,0.5486,0.719,0.3229,[],managed services,synthetic_demo
INV-2026-03014,INV-2026-03014,SUP-002,Pacifica Logistics,logistics,9688.51,USD,PO-2026-013014,2026-04-08,0.1168,0.1354,0.3411,0.8104,0.9205,0.6413,0.8497,0.5406,[],fuel surcharge,synthetic_demo
INV-2026-03015,INV-2026-03015,SUP-008,Gridline Utilities,indirect,15813.05,USD,PO-2026-013015,2026-04-09,0.209,0.2386,0.3219,0.9128,0.9573,0.3635,0.7454,0.1813,[],utilities,synthetic_demo
INV-2026-03016,INV-2026-03016,SUP-004,Novatek IT Services,services,25564.55,USD,PO-2026-013016,2026-04-10,0.2084,0.147,0.3158,0.8221,0.9586,0.5078,0.732,0.1215,[],cloud capacity,synthetic_demo
INV-2026-03017,INV-2026-03017,SUP-001,Aster Industrial Chemicals,direct_materials,18867.05,USD,PO-2026-013017,2026-04-11,0.3572,0.1074,0.5902,0.7583,0.7698,0.4833,0.6924,0.271,"[{""type"":""compliance_flag"",""severity"":""high"",""description"":""Tax, regulatory, or documentation evidence requires review.""}]",industrial chemicals,synthetic_demo
INV-2026-03018,INV-2026-03018,SUP-003,Northstar Packaging,direct_materials,2516.49,USD,PO-2026-013018,2026-04-12,0.1595,0.1089,0.3797,0.9157,0.8621,0.5083,0.7121,0.574,[],industrial chemicals,synthetic_demo
INV-2026-03019,INV-2026-03019,SUP-005,Yangtze Raw Materials,direct_materials,112503.14,USD,PO-2026-013019,2026-04-13,0.232,0.1644,0.65,0.8799,0.9014,0.4817,0.6801,0.4579,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",aluminum billet,synthetic_demo
INV-2026-03020,INV-2026-03020,SUP-010,Helix Lab Supplies,indirect,6695.88,USD,PO-2026-013020,2026-04-14,0.4328,0.306,0.285,0.7504,0.8997,0.4804,0.8701,0.4641,[],utilities,synthetic_demo
INV-2026-03021,INV-2026-03021,SUP-003,Northstar Packaging,indirect,3369.09,USD,PO-2026-013021,2026-04-15,0.265,0.2013,0.2346,0.9148,0.8859,0.3209,0.8231,0.2754,[],utilities,synthetic_demo
INV-2026-03022,INV-2026-03022,SUP-004,Novatek IT Services,services,14283.63,USD,PO-2026-013022,2026-04-16,0.4477,0.3466,0.3844,0.7965,0.8961,0.3082,0.8227,0.3779,[],cloud capacity,synthetic_demo
INV-2026-03023,INV-2026-03023,SUP-002,Pacifica Logistics,logistics,17518.45,USD,PO-2026-013023,2026-04-17,0.1665,0.1509,0.286,0.8661,0.8691,0.5446,0.8065,0.358,[],truckload freight,synthetic_demo
INV-2026-03024,INV-2026-03024,SUP-010,Helix Lab Supplies,indirect,9523.93,USD,PO-2026-013024,2026-04-18,0.2453,0.3736,0.2177,0.9088,0.951,0.4411,0.7722,0.3932,[],safety consumables,synthetic_demo
INV-2026-03025,INV-2026-03025,SUP-003,Northstar Packaging,indirect,4878.62,USD,PO-2026-013025,2026-04-19,0.3395,0.0716,0.2351,0.8287,0.8351,0.5264,0.7149,0.1251,[],office supplies,synthetic_demo
INV-2026-03026,INV-2026-03026,SUP-003,Northstar Packaging,direct_materials,3315.4,USD,PO-2026-013026,2026-04-20,0.1065,0.2337,0.2606,0.9084,0.9488,0.562,0.8243,0.393,[],aluminum billet,synthetic_demo
INV-2026-03027,INV-2026-03027,SUP-005,Yangtze Raw Materials,direct_materials,24009.13,USD,PO-2026-013027,2026-04-21,0.0912,0.1873,0.4791,0.9271,0.8775,0.5991,0.6777,0.3048,[],aluminum billet,synthetic_demo
INV-2026-03028,INV-2026-03028,SUP-009,Rhine-Stahl Metals,direct_materials,50079.96,USD,PO-2026-013028,2026-04-22,0.0995,0.1064,0.5416,0.9438,0.8529,0.3598,0.7945,0.517,[],resin,synthetic_demo
INV-2026-03029,INV-2026-03029,SUP-002,Pacifica Logistics,logistics,5399.09,USD,PO-2026-013029,2026-04-23,0.2906,0.1025,0.4479,0.9043,0.8914,0.4304,0.7631,0.3022,[],fuel surcharge,synthetic_demo
INV-2026-03030,INV-2026-03030,SUP-003,Northstar Packaging,direct_materials,4181.25,USD,PO-2026-013030,2026-04-24,0.3655,0.2954,0.3033,0.946,0.9019,0.4257,0.774,0.246,[],aluminum billet,synthetic_demo
INV-2026-03031,INV-2026-03031,SUP-005,Yangtze Raw Materials,direct_materials,36144.2,USD,PO-2026-013031,2026-04-25,0.3049,0.1353,0.6828,0.8561,0.9125,0.6514,0.7847,0.4792,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",steel coil,synthetic_demo
INV-2026-03032,INV-2026-03032,SUP-009,Rhine-Stahl Metals,direct_materials,47469.01,USD,PO-2026-013032,2026-04-26,0.2608,0.2814,0.5483,0.8191,0.8278,0.5011,0.8612,0.2293,[],industrial chemicals,synthetic_demo
INV-2026-03033,INV-2026-03033,SUP-001,Aster Industrial Chemicals,direct_materials,49339.79,USD,PO-2026-013033,2026-04-27,0.2875,0.0719,0.584,0.9011,0.858,0.6472,0.775,0.4226,[],industrial chemicals,synthetic_demo
INV-2026-03034,INV-2026-03034,SUP-006,Meridian Office Services,indirect,1297.85,USD,PO-2026-013034,2026-04-28,0.2391,0.1063,0.138,0.9052,0.9345,0.2459,0.8291,0.2825,[],packaging,synthetic_demo
INV-2026-03035,INV-2026-03035,SUP-008,Gridline Utilities,indirect,24680.58,USD,PO-2026-013035,2026-04-29,0.0768,0.1317,0.2925,0.8926,0.9028,0.3253,0.8334,0.4884,[],office supplies,synthetic_demo
INV-2026-03036,INV-2026-03036,SUP-009,Rhine-Stahl Metals,direct_materials,40129.11,USD,PO-2026-013036,2026-04-30,0.2822,0.133,0.5669,0.8417,0.9597,0.8028,0.7264,0.2541,"[{""type"":""commodity_spike"",""severity"":""high"",""description"":""Relevant commodity index moved sharply above its normal band.""}]",aluminum billet,synthetic_demo
INV-2026-03037,INV-2026-03037,SUP-001,Aster Industrial Chemicals,direct_materials,10967.59,USD,PO-2026-013037,2026-05-01,0.137,0.0719,0.4852,0.8948,0.8737,0.4893,0.7154,0.3892,[],steel coil,synthetic_demo
INV-2026-03038,INV-2026-03038,SUP-002,Pacifica Logistics,logistics,3870.2,USD,PO-2026-013038,2026-05-02,0.1238,0.2432,0.3503,0.8702,0.9366,0.55,0.8638,0.4668,[],truckload freight,synthetic_demo
INV-2026-03039,INV-2026-03039,SUP-008,Gridline Utilities,indirect,22736.69,USD,PO-2026-013039,2026-05-03,0.2107,0.0821,0.2702,0.8005,0.944,0.2588,0.7689,0.3298,[],office supplies,synthetic_demo
INV-2026-03040,INV-2026-03040,SUP-010,Helix Lab Supplies,indirect,10720.4,USD,PO-2026-013040,2026-05-04,0.2549,0.1604,0.4364,0.918,0.8403,0.4167,0.6934,0.3245,[],packaging,synthetic_demo
INV-2026-03041,INV-2026-03041,SUP-006,Meridian Office Services,services,994.91,USD,PO-2026-013041,2026-05-05,0.2689,0.1175,0.1099,0.8572,0.9274,0.1461,0.8015,0.308,[],managed services,synthetic_demo
INV-2026-03042,INV-2026-03042,SUP-006,Meridian Office Services,indirect,3233.47,USD,PO-2026-013042,2026-05-06,0.1119,0.0715,0.2221,0.9321,0.9298,0.3224,0.7533,0.1685,[],utilities,synthetic_demo
INV-2026-03043,INV-2026-03043,SUP-004,Novatek IT Services,services,29045.47,USD,PO-2026-013043,2026-05-07,0.1944,0.0979,0.3078,0.7037,0.8754,0.409,0.8091,0.3288,[],consulting hours,synthetic_demo
INV-2026-03044,INV-2026-03044,SUP-009,Rhine-Stahl Metals,direct_materials,49062.09,USD,PO-2026-013044,2026-05-08,0.3438,0.32,0.5257,0.9152,0.9205,0.7174,0.8399,0.2431,[],aluminum billet,synthetic_demo
INV-2026-03045,INV-2026-03045,SUP-001,Aster Industrial Chemicals,direct_materials,41522.11,USD,PO-2026-013045,2026-05-09,0.1784,0.1228,0.4851,0.9343,0.8945,0.3543,0.8444,0.3724,[],aluminum billet,synthetic_demo
INV-2026-03046,INV-2026-03046,SUP-006,Meridian Office Services,indirect,1080.46,USD,PO-2026-013046,2026-05-10,0.0742,0.1147,0.1861,0.8461,0.88,0.2473,0.81,0.1872,[],office supplies,synthetic_demo
INV-2026-03047,INV-2026-03047,SUP-005,Yangtze Raw Materials,direct_materials,23678.73,USD,PO-2026-013047,2026-05-11,0.3398,0.0792,0.4813,0.8344,0.9284,0.5715,0.9025,0.3021,[],resin,synthetic_demo
INV-2026-03048,INV-2026-03048,SUP-010,Helix Lab Supplies,indirect,9815.57,USD,PO-2026-013048,2026-05-12,0.2968,0.0857,0.2521,0.8507,0.9335,0.3939,0.8695,0.2463,[],packaging,synthetic_demo
INV-2026-03049,INV-2026-03049,SUP-007,Boreal Equipment Maintenance,mro,15163.33,USD,PO-2026-013049,2026-05-13,0.2351,0.1277,0.3327,0.8595,0.8511,0.2976,0.8418,0.3422,[],bearings,synthetic_demo
